feedback_id,date,branch,product,client_comment,source
04011b51-f380-4cdf-93c2-a523cfdac17b,2025-12-18,Edmonton - Whythe Ave,No-Fee All-In Digital,Why does the app always ask for security questions I didn't set when I try to pay bills?,Call Center Log
0e077d90-7cbd-4be3-9bf4-832cd287862f,2025-12-20,Digital (App/Web),Unlimited Chequing,Biometric login on the app crash on startup every time after the update.,Call Center Log
85949942-6cd6-4a3d-9f72-8d8c414dcd48,2025-05-12,Edmonton - Southgate,GIC,Customer service was horrible when I called about my Unlimited Chequing.,Email
c3a1214a-f1f1-4826-af9d-966e92ca2dd2,2025-11-23,Digital (App/Web),GIC,"The new interface is confusing, I can't find my Springboard Savings details.",Mobile App Survey
f24d9456-278f-488c-9af1-b89042f8fbeb,2025-12-15,Calgary - Chinook,Mortgage,"The new interface is confusing, I can't find my Gold Cash Rewards Mastercard details.",Call Center Log
0590867f-de9d-4298-ba77-175985910865,2026-02-08,Digital (App/Web),Mortgage,Biometric login on the app show the wrong balance every time after the update.,Email
6d2758c3-2e65-480e-8b0a-25af36068842,2026-02-16,Calgary - Chinook,Springboard Savings,Biometric login on the app show the wrong balance every time after the update.,Mobile App Survey
270eb872-ea47-40d1-bd8b-e7333e486250,2025-05-02,Calgary - Country Hills,No-Fee All-In Digital,"Disappointed with the GIC, the fees are too high.",Call Center Log
7f5e58ef-8676-41fa-912a-7d976e6a5de2,2025-08-04,Red Deer - Gaetz Ave,GIC,"Fraud protection locked my card while I was in Banff, very unacceptable.",Mobile App Survey
8e028939-adae-4d6e-be0d-09d73094ecc1,2025-06-26,Digital (App/Web),Springboard Savings,Great experience with the Gold Cash Rewards Mastercard application process.,Email
bd9d333d-15b3-4079-bcfb-1188881b2bb8,2025-12-27,Digital (App/Web),No-Fee All-In Digital,"Wait times at Digital (App/Web) are unacceptable, I waited an hour.",Email
d0d3c5ad-1b95-48c7-9c88-58c73a1aaa4b,2026-01-23,Digital (App/Web),Springboard Savings,"Finally, the app works for Springboard Savings!",Call Center Log
e5428ad8-d9ad-4178-b841-bc900fa10471,2025-08-13,Lethbridge - West,No-Fee All-In Digital,"The Mortgage is giving me trouble, crash on startup.",Email
5ff8dce3-5ad3-4826-9269-48706ecf90a7,2025-07-13,Red Deer - Gaetz Ave,Mortgage,Why does the app always freeze at the login screen when I try to pay bills?,Call Center Log
5e2d1906-b2e3-4382-ad1b-efa837ef31c7,2026-01-21,Calgary - 17th Ave,Unlimited Chequing,Biometric login on the app crash on startup every time after the update.,Mobile App Survey
2728eeda-bbb5-4121-a832-0d82b0a7f78b,2025-03-19,Digital (App/Web),Business Operating Account,"Finally, the app works for Gold Cash Rewards Mastercard!",Call Center Log
57c9010e-d980-47c4-92e3-2f9a467e85a1,2025-07-17,Edmonton - Southgate,Business Operating Account,The teller at Edmonton - Southgate was very helpful and solved my issue.,Mobile App Survey
12a7f40d-c7dd-4fbb-adf3-954cd2887261,2025-06-21,Edmonton - Whythe Ave,Business Operating Account,"The Unlimited Chequing is giving me trouble, show the wrong balance.",Email
b04236f3-7b3e-480c-8972-24a019556acb,2025-12-14,Digital (App/Web),Gold Cash Rewards Mastercard,Statement update.,Mobile App Survey
16acd5b2-46a1-427d-8544-415e09e592ff,2025-03-30,Calgary - Country Hills,GIC,Great experience with the Springboard Savings application process.,Mobile App Survey
eb33edf8-1aed-4e38-a999-dde58b2eb85b,2025-08-25,Red Deer - Gaetz Ave,Unlimited Chequing,,Email
10e23616-dd60-48d1-bda3-0b91f3bffa0c,2025-05-30,Calgary - Country Hills,GIC,"I love the new Unlimited Chequing, it helps me save money.",Mobile App Survey
ec8bbeff-8539-4dfe-8c1b-4f2b60792287,2025-04-27,Digital (App/Web),GIC,"The Mortgage is giving me trouble, freeze at the login screen.",Email
8d680a31-b72f-4ed6-8c89-f0dac3119531,2026-01-20,Lethbridge - West,No-Fee All-In Digital,"Wait times at Calgary - Chinook are slow, I waited forever.",Email
98a095fb-35d9-424a-acc7-f28accfae4e0,2025-04-03,Red Deer - Gaetz Ave,GIC,???,Mobile App Survey
b1fdeb22-608d-414c-bea1-0a14135ea780,2025-10-01,Calgary - Chinook,GIC,I have a question about my account.,Email
1d59d85d-263d-4709-95a6-19bd0680f8a6,2025-11-16,Edmonton - Southgate,Mortgage,"Finally, the app works for No-Fee All-In Digital!",Call Center Log
9f16601c-2930-4043-b4f4-1b334df8efc5,2025-12-19,Digital (App/Web),Gold Cash Rewards Mastercard,The teller at Digital (App/Web) was very friendly and solved my issue.,Mobile App Survey
550b7685-9b53-4262-a291-bedd263f05e2,2025-03-30,Red Deer - Gaetz Ave,Business Operating Account,I tried to use the mobile app but reject my cheque deposit.,Email
d2648f1c-226a-4624-ba1a-2affa7f1b7b6,2025-11-08,Digital (App/Web),Business Operating Account,"Disappointed with the Springboard Savings, the fees are too high.",Email
7b20345a-e324-4fd5-8b14-e49ed316fe16,2025-07-09,Digital (App/Web),GIC,I tried to use the mobile app but freeze at the login screen.,Email
bd0839b1-e704-4243-874c-a217bda62f6e,2025-09-28,Digital (App/Web),Business Operating Account,Great experience with the GIC application process.,Email
387a4d39-7907-47e7-80ae-7393d4ccc11d,2025-12-04,Calgary - 17th Ave,Mortgage,I have a question about my account.,Mobile App Survey
80f20b03-fddf-4092-b16a-85ea7d2a6ad7,2025-10-05,Calgary - Chinook,GIC,The staff at Edmonton - Whythe Ave were so amazing today.,Email
5f5e3a7c-1edb-4e01-b8b2-ea1779067049,2025-09-08,Red Deer - Gaetz Ave,Mortgage,"I love the new Springboard Savings, it helps me save money.",Call Center Log
1032edd4-27d6-4c37-8a97-5c49c3f94782,2025-08-24,Digital (App/Web),GIC,"Wait times at Digital (App/Web) are horrible, I waited 45 minutes.",Email
3d9958b4-83f8-4227-aa29-30f087ae2961,2025-03-02,Red Deer - Gaetz Ave,Business Operating Account,I have a question about my account.,Mobile App Survey
d37bbe6c-3f68-4dee-ba74-72d12275bb2c,2025-10-22,Red Deer - Gaetz Ave,GIC,Biometric login on the app show the wrong balance every time after the update.,Email
e5c9ce99-7974-41bc-8788-f1920ee0b922,2025-07-03,Calgary - 17th Ave,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Mortgage details.",Call Center Log
27e0f1b7-60d2-499e-adb7-62d23fdfbaec,2025-03-22,Red Deer - Gaetz Ave,Business Operating Account,I tried to use the mobile app but ask for security questions I didn't set.,Call Center Log
06b742dc-5df7-48f9-ac76-0a60cb5fa558,2025-04-01,Digital (App/Web),Springboard Savings,"The new interface is confusing, I can't find my Gold Cash Rewards Mastercard details.",Call Center Log
78db4e1d-c430-46ce-8864-d813ca95f29d,2025-06-16,Digital (App/Web),Business Operating Account,I tried to use the mobile app but show the wrong balance.,Email
39e5a8ef-e82f-432b-b285-1e84e4e52a49,2025-11-10,Edmonton - Whythe Ave,Business Operating Account,The staff at Digital (App/Web) were so quick today.,Mobile App Survey
8964466f-d841-4503-875d-d6518eaf20f4,2026-01-19,Calgary - 17th Ave,No-Fee All-In Digital,"The Springboard Savings is giving me trouble, fail to send e-Transfer.",Mobile App Survey
37ae9e03-1989-44e7-91e0-24b84b2dd323,2025-05-10,Calgary - Chinook,No-Fee All-In Digital,I tried to use the mobile app but show the wrong balance.,Mobile App Survey
351904db-4b74-4c5e-b7d4-c6749dadf682,2025-07-04,Calgary - Chinook,Unlimited Chequing,"The Gold Cash Rewards Mastercard is giving me trouble, freeze at the login screen.",Mobile App Survey
c7a480a2-3e2f-42e0-b338-c7ffcc912a25,2025-05-14,Red Deer - Gaetz Ave,Mortgage,I tried to use the mobile app but decline my card.,Email
e7c88f12-1173-4c68-9849-e90b8ca84693,2025-10-17,Calgary - Country Hills,Mortgage,,Call Center Log
546b0671-fe2a-4cce-a211-4da9e77e71d9,2025-07-24,Calgary - 17th Ave,GIC,Biometric login on the app freeze at the login screen every time after the update.,Mobile App Survey
f6b84bc3-5802-4fce-862e-485a4b191aa7,2025-10-01,Red Deer - Gaetz Ave,No-Fee All-In Digital,Customer service was ridiculous when I called about my Gold Cash Rewards Mastercard.,Call Center Log
c785e838-73a3-492c-a47e-740a5df4c9e0,2025-10-11,Edmonton - Whythe Ave,No-Fee All-In Digital,Customer service was frustrating when I called about my Unlimited Chequing.,Mobile App Survey
1802e159-ad51-4c46-afb1-bcb5e0bcef7d,2025-11-06,Calgary - 17th Ave,GIC,"Finally, the app works for Springboard Savings!",Call Center Log
24d2361a-6403-4e52-9dcf-ddbf9b711071,2025-05-22,Lethbridge - West,Gold Cash Rewards Mastercard,"Wait times at Lethbridge - West are unacceptable, I waited too long.",Call Center Log
4c294943-a213-43c7-b721-f8ca099bfd91,2025-12-29,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"The Business Operating Account is giving me trouble, show the wrong balance.",Email
6adc26e4-7075-4f97-bb0d-bb55992f080d,2025-12-01,Digital (App/Web),No-Fee All-In Digital,I tried to use the mobile app but show the wrong balance.,Email
c7a1486e-b537-42c2-b7a2-35df30d0cf4b,2025-07-11,Digital (App/Web),Unlimited Chequing,"Disappointed with the Business Operating Account, the fees are too high.",Mobile App Survey
133aee1e-6078-4c51-a328-94cee8928edb,2025-10-06,Edmonton - Whythe Ave,Business Operating Account,"The new interface is confusing, I can't find my No-Fee All-In Digital details.",Call Center Log
8af703af-d1a8-4eb1-8054-6de1d02d8483,2025-02-26,Calgary - Chinook,Gold Cash Rewards Mastercard,"Finally, the app works for Business Operating Account!",Email
a095164b-e8e1-47ce-ba06-f54e40da12c9,2025-11-05,Digital (App/Web),Springboard Savings,Great experience with the Gold Cash Rewards Mastercard application process.,Call Center Log
195b378d-71af-4bbe-a17c-0abe352f5bae,2025-12-04,Calgary - Chinook,No-Fee All-In Digital,Customer service was slow when I called about my Unlimited Chequing.,Call Center Log
6d424d01-eb14-465b-a2c5-9f9cbcf74362,2025-05-19,Red Deer - Gaetz Ave,Business Operating Account,"The new interface is confusing, I can't find my Springboard Savings details.",Email
f578f05d-f734-49cc-b899-57f33e571d71,2025-07-03,Calgary - Country Hills,Unlimited Chequing,The teller at Calgary - Country Hills was very kind and solved my issue.,Call Center Log
9ea5b146-5a98-459e-9e9c-a7ff7c8d8093,2025-06-17,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Mortgage details.",Email
7ac7e1e1-b85c-48f8-933e-c04b263aae67,2025-11-25,Red Deer - Gaetz Ave,GIC,Biometric login on the app fail to send e-Transfer every time after the update.,Mobile App Survey
8a4b0330-388b-4720-8358-ca858ce85329,2025-04-30,Lethbridge - West,Business Operating Account,"I love the new Business Operating Account, it helps me save money.",Email
1f76f665-77c2-4da7-be32-75588a573eba,2025-03-09,Digital (App/Web),Springboard Savings,"Wait times at Digital (App/Web) are horrible, I waited 45 minutes.",Mobile App Survey
b7a21f37-6780-4a9a-8ee0-975c86209e6c,2025-03-27,Digital (App/Web),GIC,I tried to use the mobile app but show the wrong balance.,Email
63cc2215-cef0-411c-bceb-195be2c95c69,2025-03-18,Calgary - Country Hills,Mortgage,,Email
5e5c1143-7aea-4c9b-bffd-4b07dc259283,2025-12-11,Digital (App/Web),Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Springboard Savings details.",Email
32d1361a-6961-4e4a-99af-f4f6514ba6a9,2025-04-05,Digital (App/Web),Mortgage,Biometric login on the app freeze at the login screen every time after the update.,Mobile App Survey
fbad18bd-c70f-4d83-9257-3b3c1b211122,2025-05-27,Digital (App/Web),Unlimited Chequing,"Disappointed with the Unlimited Chequing, the fees are too high.",Mobile App Survey
6f278051-e1ef-406a-9fdd-bfb0b08e224f,2025-04-01,Digital (App/Web),Gold Cash Rewards Mastercard,Customer service was frustrating when I called about my No-Fee All-In Digital.,Call Center Log
87b306f6-271b-44ed-884b-cc90645b7f72,2025-10-24,Red Deer - Gaetz Ave,Unlimited Chequing,Call me back@@.,Mobile App Survey
2522348f-deb9-4dbd-9c15-92e1525fa3ef,2025-07-05,Digital (App/Web),GIC,"Best bank in Alberta, specifically for Unlimited Chequing.",Email
e929c1b0-4fa8-40f9-9234-c6d7e6281f11,2026-01-12,Digital (App/Web),Business Operating Account,"The Springboard Savings is giving me trouble, log me out randomly.",Mobile App Survey
efa064cf-e34e-4d1c-be12-2448189dfe1f,2026-01-30,Lethbridge - West,Unlimited Chequing,Biometric login on the app show the wrong balance every time after the update.,Mobile App Survey
4eacc185-8032-41d6-bf86-dc87e377dd81,2025-10-19,Calgary - Country Hills,Springboard Savings,"I love the new No-Fee All-In Digital, it helps me save money.",Mobile App Survey
601ff1a9-6259-4103-a16e-aeaa87287455,2025-04-03,Calgary - 17th Ave,GIC,Why does the app always freeze at the login screen when I try to pay bills?,Call Center Log
714902f2-8ee4-4044-967a-94129e6a3a01,2025-06-02,Lethbridge - West,Springboard Savings,Why does the app always ask for security questions I didn't set when I try to pay bills?,Mobile App Survey
9c4158a8-1d36-420b-a9ac-04c8fd590d3f,2026-01-09,Lethbridge - West,Business Operating Account,Biometric login on the app log me out randomly every time after the update.,Mobile App Survey
e5ddc507-d8ee-4a44-adea-4885cc250bb8,2026-01-02,Digital (App/Web),Business Operating Account,"Disappointed with the Mortgage, the fees are too high.",Email
6dbfc65c-f8fb-4145-80f6-9173f244f62e,2025-06-29,Digital (App/Web),Unlimited Chequing,"The Business Operating Account is giving me trouble, show the wrong balance.",Email
9d8665f9-2ea0-4418-8b14-8e04047a9908,2026-02-11,Lethbridge - West,Business Operating Account,"I love the new No-Fee All-In Digital, it helps me save money.",Call Center Log
c59d9f87-6b28-4c82-ae5e-b704f361bbda,2025-06-27,Digital (App/Web),Mortgage,"Fraud protection locked my card while I was in Banff, very ridiculous.",Email
64623f6a-12d2-4144-8c0e-ff309c2eacde,2026-01-08,Digital (App/Web),GIC,"Best bank in Alberta, specifically for Mortgage.",Mobile App Survey
42b1538b-1e04-4288-b2c3-357ebf4bef36,2025-09-24,Digital (App/Web),GIC,The staff at Digital (App/Web) were so helpful today.,Call Center Log
79f8857d-4dc8-4826-ba1c-f422546fb073,2025-04-30,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,I tried to use the mobile app but show the wrong balance.,Call Center Log
ab65e569-1df0-462f-bd8c-ade6369b6b78,2025-09-28,Digital (App/Web),Springboard Savings,Customer service was horrible when I called about my Gold Cash Rewards Mastercard.,Call Center Log
771e75d4-248d-4f9e-85c8-6cdbeccf12f5,2026-02-14,Calgary - Country Hills,Gold Cash Rewards Mastercard,Why does the app always reject my cheque deposit when I try to pay bills?,Email
7e5bb3cc-8c9e-47b3-aa89-567c1085f0d4,2025-08-26,Digital (App/Web),Mortgage,"Finally, the app works for Business Operating Account!",Email
6fcb1600-091b-43bb-9bc3-ddeb87549f70,2025-10-23,Red Deer - Gaetz Ave,Springboard Savings,Statement update.,Email
e17cc181-fba3-4bdb-ba3e-e58baa4cb99d,2025-08-11,Red Deer - Gaetz Ave,No-Fee All-In Digital,"I love the new GIC, it helps me save money.",Call Center Log
c6fc8b3c-6836-415e-97c9-de683989ccee,2026-02-15,Calgary - Country Hills,Mortgage,The staff at Edmonton - Southgate were so quick today.,Mobile App Survey
33be2c45-4cb9-4c11-a457-de8ab679d707,2025-06-24,Calgary - Chinook,Unlimited Chequing,I tried to use the mobile app but show the wrong balance.,Email
0556c9d0-4209-434c-9c4f-9d0876f83e74,2025-10-03,Lethbridge - West,Springboard Savings,What are your hours?,Email
b4f28b60-c74f-4663-b5bf-c908595a9330,2025-03-18,Calgary - Country Hills,No-Fee All-In Digital,Great experience with the No-Fee All-In Digital application process.,Mobile App Survey
7ae422e5-6e19-4f82-8d06-922316ee4297,2025-11-05,Calgary - 17th Ave,No-Fee All-In Digital,"Disappointed with the GIC, the fees are too high.",Call Center Log
ed0bc722-7e59-411b-81e2-1b24c04479de,2025-05-14,Digital (App/Web),Business Operating Account,"The new interface is confusing, I can't find my Business Operating Account details.",Call Center Log
d0f6f860-b78c-42a9-82eb-c363c44bacb3,2025-10-06,Lethbridge - West,No-Fee All-In Digital,Customer service was frustrating when I called about my Mortgage.,Mobile App Survey
d5d91c88-6cda-4257-b22f-b68ec34bd016,2025-08-13,Digital (App/Web),No-Fee All-In Digital,"The new interface is confusing, I can't find my Mortgage details.",Email
19f5d00c-8995-4577-9a1c-ae54739a6729,2025-07-26,Calgary - 17th Ave,Gold Cash Rewards Mastercard,Biometric login on the app ask for security questions I didn't set every time after the update.,Mobile App Survey
87513e68-c09a-4d16-895f-d365ccf576bf,2026-01-29,Digital (App/Web),No-Fee All-In Digital,Call me back@@.,Call Center Log
b154ed1f-80cb-4773-8bf5-14d9ca906a65,2025-05-07,Calgary - Country Hills,Gold Cash Rewards Mastercard,What are your hours?,Email
cd66625a-d8ba-4b06-a081-5ff1f2dc278b,2025-04-20,Digital (App/Web),GIC,"Fraud protection locked my card while I was in Banff, very slow.",Mobile App Survey
be150178-b8bc-4598-b992-f5889f526250,2025-08-06,Digital (App/Web),GIC,"Disappointed with the GIC, the fees are too high.",Email
3d6dd8d6-b849-4fbc-9220-f8070682fc20,2026-02-13,Digital (App/Web),Springboard Savings,"Wait times at Digital (App/Web) are frustrating, I waited an hour.",Mobile App Survey
5d997e04-90ed-473c-84be-fec301ea0daa,2026-01-11,Digital (App/Web),GIC,"Disappointed with the Springboard Savings, the fees are too high.",Mobile App Survey
f53338c0-59e6-49cf-a85a-9de001f4892d,2026-01-11,Calgary - Chinook,No-Fee All-In Digital,"Best bank in Alberta, specifically for Springboard Savings.",Call Center Log
d4c2938b-8488-4256-80a6-d857e50cd8fc,2025-03-16,Calgary - Country Hills,Unlimited Chequing,The staff at Calgary - Country Hills were so helpful today.,Call Center Log
04003ee1-7404-449d-924b-069578c296dc,2025-03-05,Edmonton - Whythe Ave,Springboard Savings,The teller at Digital (App/Web) was very helpful and solved my issue.,Email
